"row$Identification";"genotype";"latitude";"longitude"
"Herbivory_2015-4924";"Uod-1";"48,3";"14,45"
"Herbivory_2015-4974";"TOU-H-13";"46,6667";"4,11667"
"Herbivory_2015-4984";"VOU-7";"46,65";"0,166667"
"Herbivory_2015-5013";"Zdr-1";"49,3853";"16,2544"
"Herbivory_2015-10";"Alc-0";"40,31";"-3,2"
"Herbivory_2015-60";"Bg-2";"47,6479";"-122,305"
"Herbivory_2015-156";"CIBC-5";"51,4083";"-0,6383"
"Herbivory_2015-225";"DraIII-1";"49,4112";"16,2815"
"Herbivory_2015-331";"HR-5";"51,4083";"-0,6383"
"Herbivory_2015-435";"Kz-9";"49,5";"73,1"
"Herbivory_2015-440";"LAC-3";"47,7";"6,81667"
"Herbivory_2015-516";"Lu-1";"55,71";"13,2"
"Herbivory_2015-650";"PAR-8";"46,65";"-0,25"
"Herbivory_2015-774";"Rue3-1-31";"48,56";"9,16"
"Herbivory_2015-832";"Sq-1";"51,4083";"-0,6383"
"Herbivory_2015-881";"TDr-9";"55,7708";"14,1342"
"Herbivory_2015-912";"TOU-E-7";"46,6667";"4,11667"
"Herbivory_2015-931";"Ts-5";"41,7194";"2,93056"
"Herbivory_2015-1408";"Bor-4";"49,4013";"16,2326"
"Herbivory_2015-1502";"Com-1";"49,416";"2,823"
"Herbivory_2015-1630";"Gy-0";"49";"2"
"Herbivory_2015-1750";"Kor 3";"57,2746";"16,1494"
"Herbivory_2015-2169";"Sq-1";"51,4083";"-0,6383"
"Herbivory_2015-2260";"TOU-E-7";"46,6667";"4,11667"
"Herbivory_2015-2809";"Bu-0";"50,5";"9,5"
"Herbivory_2015-2909";"DraIII-1";"49,4112";"16,2815"
"Herbivory_2015-3043";"HSm";"49,33";"15,76"
"Herbivory_2015-3128";"LAC-3";"47,7";"6,81667"
"Herbivory_2015-3149";"LDV-8";"48,5167";"-4,06667"
"Herbivory_2015-3197";"PAR-4";"46,65";"-0,25"
"Herbivory_2015-3203";"Lu-1";"55,71";"13,2"
"Herbivory_2015-3329";"PAR-8";"46,65";"-0,25"
"Herbivory_2015-3367";"Pla-0";"41,5";"2,25"
"Herbivory_2015-3438";"RRS-7";"41,5609";"-86,4251"
"Herbivory_2015-3544";"TOU-A1-133";"46,6667";"4,11667"
"Herbivory_2015-4054";"Bla-1";"41,6833";"2,8"
"Herbivory_2015-4168";"Com-1";"49,416";"2,823"
"Herbivory_2015-4294";"Hadd-2";"57,3263";"15,8979"
"Herbivory_2015-4443";"LDV-8";"48,5167";"-4,06667"
"Herbivory_2015-4482";"Lu-1";"55,71";"13,2"
"Herbivory_2015-4547";"MIB-34";"47,3833";"5,31667"
"Herbivory_2015-4552";"N6041";"50,0667";"8,5333"
"Herbivory_2015-4617";"PAR-3";"46,65";"-0,25"
"Herbivory_2015-4672";"Pu2-23";"49,42";"16,36"
"Herbivory_2015-4682";"TOU-A1-131";"46,6667";"4,11667"
"Herbivory_2015-4726";"Rou-0";"49,4424";"1,09849"
"Herbivory_2015-4741";"Rue3-1-31";"48,56";"9,16"
"Herbivory_2015-4872";"TOU-E-7";"46,6667";"4,11667"
"Herbivory_2015-4887";"Ts-5";"41,7194";"2,93056"
"Herbivory_2015-1471";"CIBC-5";"51,4083";"-0,6383"
"Herbivory_2015-1685";"HSm";"49,33";"15,76"
"Herbivory_2015-1871";"Mrk-0";"49";"9,3"
"Herbivory_2015-1968";"Oy-0";"60,385543";"6,193019"
"Herbivory_2015-2045";"TOU-A1-131";"46,6667";"4,11667"
"Herbivory_2015-2065";"Ren-1";"48,5";"-1,41"
"Herbivory_2015-2097";"Rou-0";"49,4424";"1,09849"
"Herbivory_2015-2779";"Bla-1";"41,6833";"2,8"
"Herbivory_2015-2800";"Bor-4";"49,4013";"16,2326"
"Herbivory_2015-2819";"Bur-0";"54,1";"-6,2"
"Herbivory_2015-2928";"Ei-2";"50,3";"6,3"
"Herbivory_2015-2974";"Gua-1";"39,4";"-5,33"
"Herbivory_2015-3023";"Hovdala-2";"56,1";"13,74"
"Herbivory_2015-3032";"HR-5";"51,4083";"-0,6383"
"Herbivory_2015-3182";"LL-0";"41,59";"4,5667"
"Herbivory_2015-3207";"Lz-0";"46";"3,3"
"Herbivory_2015-3232";"Mir-0";"44";"12,37"
"Herbivory_2015-3386";"Pu2-23";"49,42";"16,36"
"Herbivory_2015-3391";"TOU-A1-131";"46,6667";"4,11667"
"Herbivory_2015-3428";"ROM-9";"45,5333";"4,85"
"Herbivory_2015-3470";"Shahdara";"38,35";"68,48"
"Herbivory_2015-3480";"Sq-1";"51,4083";"-0,6383"
"Herbivory_2015-3530";"Tomegap-2";"55,7";"13,2"
"Herbivory_2015-4";"Ag-0";"45";"1,3"
"Herbivory_2015-81";"Bor-1";"49,4013";"16,2326"
"Herbivory_2015-85";"Bor-4";"49,4013";"16,2326"
"Herbivory_2015-110";"Bur-0";"54,1";"-6,2"
"Herbivory_2015-190";"CUR-8";"45";"1,75"
"Herbivory_2015-231";"Edi-0";"55,9494";"-3,16028"
"Herbivory_2015-250";"Ga-0";"50,3";"8"
"Herbivory_2015-285";"Gua-1";"39,4";"-5,33"
"Herbivory_2015-306";"Hadd-2";"57,3263";"15,8979"
"Herbivory_2015-428";"Kz-1";"49,5";"73,1"
"Herbivory_2015-520";"Lz-0";"46";"3,3"
"Herbivory_2015-606";"TOU-A1-96";"46,6667";"4,11667"
"Herbivory_2015-645";"PAR-3";"46,65";"-0,25"
"Herbivory_2015-710";"Pu2-23";"49,42";"16,36"
"Herbivory_2015-714";"TOU-A1-131";"46,6667";"4,11667"
"Herbivory_2015-739";"Ren-1";"48,5";"-1,41"
"Herbivory_2015-1007";"TOU-H-13";"46,6667";"4,11667"
"Herbivory_2015-4090";"Bur-0";"54,1";"-6,2"
"Herbivory_2015-4188";"Dem-4";"41,1876";"-87,1923"
"Herbivory_2015-4208";"DraIII-1";"49,4112";"16,2815"
"Herbivory_2015-4289";"H55";"49";"15"
"Herbivory_2015-4328";"HSm";"49,33";"15,76"
"Herbivory_2015-4487";"Lz-0";"46";"3,3"
"Herbivory_2015-4583";"Nok-1";"52,24";"4,45"
"Herbivory_2015-4622";"PAR-8";"46,65";"-0,25"
"Herbivory_2015-4697";"Ren-1";"48,5";"-1,41"
"Herbivory_2015-4737";"RRS-7";"41,5609";"-86,4251"
"Herbivory_2015-4997";"Ws-0";"52,3";"30"
"Herbivory_2015-5002";"Wt-5";"52,3";"9,3"
"Herbivory_2015-39";"Ba5-1";"56,4";"12,9"
"Herbivory_2015-130";"Cdm-0";"39,73";"-5,74"
"Herbivory_2015-769";"RRS-7";"41,5609";"-86,4251"
"Herbivory_2015-1388";"Bla-1";"41,6833";"2,8"
"Herbivory_2015-1456";"Cen-0";"49";"0,5"
"Herbivory_2015-1634";"H55";"49";"15"
"Herbivory_2015-1665";"Hovdala-2";"56,1";"13,74"
"Herbivory_2015-2220";"TDr-9";"55,7708";"14,1342"
"Herbivory_2015-2280";"Ts-5";"41,7194";"2,93056"
"Herbivory_2015-2705";"Ag-0";"45";"1,3"
"Herbivory_2015-2856";"CIBC-17";"51,4083";"-0,6383"
"Herbivory_2015-3218";"MIB-43";"47,3833";"5,31667"
"Herbivory_2015-3248";"Ms-0";"55,7522";"37,6322"
"Herbivory_2015-3292";"Nok-1";"52,24";"4,45"
"Herbivory_2015-3499";"T480";"55,7989";"13,1206"
"Herbivory_2015-3665";"Ws-0";"52,3";"30"
"Herbivory_2015-4523";"Mrk-0";"49";"9,3"
"Herbivory_2015-1310";"Ag-0";"45";"1,3"
"Herbivory_2015-1317";"Alc-0";"40,31";"-3,2"
"Herbivory_2015-1414";"Br-0";"49,2";"16,6166"
"Herbivory_2015-1428";"Bur-0";"54,1";"-6,2"
"Herbivory_2015-1670";"HR-10";"51,4083";"-0,6383"
"Herbivory_2015-1862";"Mir-0";"44";"12,37"
"Herbivory_2015-1929";"Nok-1";"52,24";"4,45"
"Herbivory_2015-2092";"ROM-9";"45,5333";"4,85"
"Herbivory_2015-2264";"TOU-I-1";"46,6667";"4,11667"
"Herbivory_2015-100";"Bu-0";"50,5";"9,5"
"Herbivory_2015-146";"Cen-0";"49";"0,5"
"Herbivory_2015-327";"Hovdala-2";"56,1";"13,74"
"Herbivory_2015-345";"In-0";"47,5";"11,5"
"Herbivory_2015-411";"Kondara";"38,48";"68,49"
"Herbivory_2015-415";"Kor 3";"57,2746";"16,1494"
"Herbivory_2015-555";"Mrk-0";"49";"9,3"
"Herbivory_2015-862";"T480";"55,7989";"13,1206"
"Herbivory_2015-1027";"Ws-0";"52,3";"30"
"Herbivory_2015-2738";"MIB-70";"47,3833";"5,31667"
"Herbivory_2015-2845";"Cen-0";"49";"0,5"
"Herbivory_2015-2880";"CUR-8";"45";"1,75"
"Herbivory_2015-3087";"Kno-18";"41,2816";"-86,621"
"Herbivory_2015-3108";"Kor 3";"57,2746";"16,1494"
"Herbivory_2015-3999";"MIB-70";"47,3833";"5,31667"
"Herbivory_2015-4013";"Ba5-1";"56,4";"12,9"
"Herbivory_2015-4202";"DraII-1";"49,4112";"16,2815"
"Herbivory_2015-4226";"Edi-0";"55,9494";"-3,16028"
"Herbivory_2015-4393";"Kondara";"38,48";"68,49"
"Herbivory_2015-4398";"Kor 3";"57,2746";"16,1494"
"Herbivory_2015-4587";"Nok-3";"52,24";"4,45"
"Herbivory_2015-4721";"ROM-9";"45,5333";"4,85"
"Herbivory_2015-4779";"Sorbo";"38,35";"68,48"
"Herbivory_2015-4980";"Vinslov";"56,1";"13,9167"
"Herbivory_2015-90";"Br-0";"49,2";"16,6166"
"Herbivory_2015-151";"Chat-1";"48,0717";"1,33867"
"Herbivory_2015-220";"DraII-1";"49,4112";"16,2815"
"Herbivory_2015-491";"Lisse";"52,25";"4,5667"
"Herbivory_2015-535";"MIB-58";"47,3833";"5,31667"
"Herbivory_2015-546";"Mir-0";"44";"12,37"
"Herbivory_2015-561";"Ms-0";"55,7522";"37,6322"
"Herbivory_2015-826";"Sorbo";"38,35";"68,48"
"Herbivory_2015-970";"Uod-7";"48,3";"14,45"
"Herbivory_2015-1012";"Vinslov";"56,1";"13,9167"
"Herbivory_2015-1506";"CUR-8";"45";"1,75"
"Herbivory_2015-1536";"DraII-1";"49,4112";"16,2815"
"Herbivory_2015-1561";"Edi-0";"55,9494";"-3,16028"
"Herbivory_2015-1600";"Got-7";"51,5338";"9,9355"
"Herbivory_2015-1877";"Ms-0";"55,7522";"37,6322"
"Herbivory_2015-2153";"Sorbo";"38,35";"68,48"
"Herbivory_2015-2327";"Uod-7";"48,3";"14,45"
"Herbivory_2015-2953";"Ge-0";"46,5";"6,08"
"Herbivory_2015-3007";"Hod";"48,8";"17,1"
"Herbivory_2015-3017";"Hov1-7";"56,1";"13,74"
"Herbivory_2015-3222";"MIB-58";"47,3833";"5,31667"
"Herbivory_2015-3298";"Nok-3";"52,24";"4,45"
"Herbivory_2015-3476";"Sorbo";"38,35";"68,48"
"Herbivory_2015-3550";"TOU-A1-134";"46,6667";"4,11667"
"Herbivory_2015-3653";"Vinslov";"56,1";"13,9167"
"Herbivory_2015-4110";"Cdm-0";"39,73";"-5,74"
"Herbivory_2015-4123";"Cen-0";"49";"0,5"
"Herbivory_2015-4592";"Nyl-2";"62,9513";"18,2763"
"Herbivory_2015-4819";"T480";"55,7989";"13,1206"
"Herbivory_2015-4866";"TOU-A1-134";"46,6667";"4,11667"
"Herbivory_2015-4929";"Uod-7";"48,3";"14,45"
"Herbivory_2015-25";"MIB-70";"47,3833";"5,31667"
"Herbivory_2015-35";"Ann-1";"51,2167";"4,4"
"Herbivory_2015-44";"Bar-1";"62,8698";"18,381"
"Herbivory_2015-106";"Buckhorn Pass";"41,3599";"-122,755"
"Herbivory_2015-270";"Got-7";"51,5338";"9,9355"
"Herbivory_2015-401";"Kolyv-2";"51,31";"82,59"
"Herbivory_2015-530";"MIB-43";"47,3833";"5,31667"
"Herbivory_2015-595";"TOU-A1-39";"46,6667";"4,11667"
"Herbivory_2015-616";"Nok-3";"52,24";"4,45"
"Herbivory_2015-626";"Omo-2-3";"56,147363";"15,814587"
"Herbivory_2015-682";"PHW-37";"48,6103";"2,3086"
"Herbivory_2015-749";"Rev-1";"55,6942";"13,4504"
"Herbivory_2015-906";"TOU-A1-134";"46,6667";"4,11667"
"Herbivory_2015-917";"TOU-I-1";"46,6667";"4,11667"
"Herbivory_2015-2834";"Can-0";"29,2144";"-13,4811"
"Herbivory_2015-2988";"Gy-0";"49";"2"
"Herbivory_2015-3559";"TOU-I-1";"46,6667";"4,11667"
"Herbivory_2015-3978";"Ag-0";"45";"1,3"
"Herbivory_2015-4008";"Ann-1";"51,2167";"4,4"
"Herbivory_2015-4018";"Bar-1";"62,8698";"18,381"
"Herbivory_2015-4074";"Br-0";"49,2";"16,6166"
"Herbivory_2015-4303";"Hod";"48,8";"17,1"
"Herbivory_2015-4333";"In-0";"47,5";"11,5"
"Herbivory_2015-4384";"Kolyv-2";"51,31";"82,59"
"Herbivory_2015-4502";"MIB-58";"47,3833";"5,31667"
"Herbivory_2015-4513";"Mir-0";"44";"12,37"
"Herbivory_2015-4527";"Ms-0";"55,7522";"37,6322"
"Herbivory_2015-4567";"TOU-A1-39";"46,6667";"4,11667"
"Herbivory_2015-4598";"Omo-2-3";"56,147363";"15,814587"
"Herbivory_2015-4661";"P-17";"42,0945";"-86,3253"
"Herbivory_2015-4877";"TOU-I-1";"46,6667";"4,11667"
"Herbivory_2015-1338";"MIB-70";"47,3833";"5,31667"
"Herbivory_2015-1357";"Bar-1";"62,8698";"18,381"
"Herbivory_2015-1443";"Cdm-0";"39,73";"-5,74"
"Herbivory_2015-1462";"Chat-1";"48,0717";"1,33867"
"Herbivory_2015-1735";"Kolyv-2";"51,31";"82,59"
"Herbivory_2015-1846";"MIB-43";"47,3833";"5,31667"
"Herbivory_2015-2254";"TOU-A1-134";"46,6667";"4,11667"
"Herbivory_2015-2747";"Ann-1";"51,2167";"4,4"
"Herbivory_2015-2752";"Bar-1";"62,8698";"18,381"
"Herbivory_2015-2804";"Br-0";"49,2";"16,6166"
"Herbivory_2015-2923";"Edi-0";"55,9494";"-3,16028"
"Herbivory_2015-3097";"Kolyv-2";"51,31";"82,59"
"Herbivory_2015-276";"Gron 12";"62,806";"18,1896"
"Herbivory_2015-390";"Kno-18";"41,2816";"-86,621"
"Herbivory_2015-671";"PHW-35";"48,6103";"2,3086"
"Herbivory_2015-699";"P-17";"42,0945";"-86,3253"
"Herbivory_2015-1347";"Ann-1";"51,2167";"4,4"
"Herbivory_2015-1521";"Dem-4";"41,1876";"-87,1923"
"Herbivory_2015-1851";"MIB-58";"47,3833";"5,31667"
"Herbivory_2015-2030";"P-17";"42,0945";"-86,3253"
"Herbivory_2015-2850";"Chat-1";"48,0717";"1,33867"
"Herbivory_2015-3048";"In-0";"47,5";"11,5"
"Herbivory_2015-3308";"Nyl-7";"62,9513";"18,2763"
"Herbivory_2015-3313";"Omo-2-3";"56,147363";"15,814587"
"Herbivory_2015-3361";"PHW-37";"48,6103";"2,3086"
"Herbivory_2015-4104";"Can-0";"29,2144";"-13,4811"
"Herbivory_2015-4373";"Kno-18";"41,2816";"-86,621"
"Herbivory_2015-4404";"Kulturen-1";"55,705";"13,196"
"Herbivory_2015-4497";"MIB-43";"47,3833";"5,31667"
"Herbivory_2015-4643";"PHW-37";"48,6103";"2,3086"
"Herbivory_2015-4707";"Rev-1";"55,6942";"13,4504"
"Herbivory_2015-1909";"TOU-A1-39";"46,6667";"4,11667"
"Herbivory_2015-1954";"Omo-2-3";"56,147363";"15,814587"
"Herbivory_2015-3588";"UKSE-06-362";"51,3";"0,4"
"Herbivory_2015-3613";"Uod-7";"48,3";"14,45"
"Herbivory_2015-3994";"ALL1-3";"45,2667";"1,48333"
"Herbivory_2015-450";"LDV-14";"48,5167";"-4,06667"
"Herbivory_2015-942";"UKSE-06-362";"51,3";"0,4"
"Herbivory_2015-1725";"Kno-18";"41,2816";"-86,621"
"Herbivory_2015-2010";"PHW-37";"48,6103";"2,3086"
"Herbivory_2015-2299";"UKSE-06-362";"51,3";"0,4"
"Herbivory_2015-4457";"Lis-2";"56,0328";"14,775"
"Herbivory_2015-4462";"Lisse";"52,25";"4,5667"
"Herbivory_2015-4716";"Rmx-A02";"42,036";"-86,511"
"Herbivory_2015-14";"ALL1-3";"45,2667";"1,48333"
"Herbivory_2015-210";"Dem-4";"41,1876";"-87,1923"
"Herbivory_2015-385";"Kno-10";"41,2816";"-86,621"
"Herbivory_2015-1438";"Can-0";"29,2144";"-13,4811"
"Herbivory_2015-1591";"Ge-0";"46,5";"6,08"
"Herbivory_2015-1811";"Lis-2";"56,0328";"14,775"
"Herbivory_2015-2050";"Puk 2";"56,1633";"14,6806"
"Herbivory_2015-2073";"Rev-1";"55,6942";"13,4504"
"Herbivory_2015-2963";"Got-7";"51,5338";"9,9355"
"Herbivory_2015-4127";"Chat-1";"48,0717";"1,33867"
"Herbivory_2015-4433";"LDV-14";"48,5167";"-4,06667"
"Herbivory_2015-4756";"San-2";"56,07";"13,74"
"Herbivory_2015-421";"Kulturen-1";"55,705";"13,196"
"Herbivory_2015-694";"P-10";"42,0945";"-86,3253"
"Herbivory_2015-764";"RRS-10";"41,5609";"-86,4251"
"Herbivory_2015-1779";"LDV-14";"48,5167";"-4,06667"
"Herbivory_2015-2103";"RRS-10";"41,5609";"-86,4251"
"Herbivory_2015-2727";"ALL1-3";"45,2667";"1,48333"
"Herbivory_2015-2895";"Dem-4";"41,1876";"-87,1923"
"Herbivory_2015-3271";"TOU-A1-39";"46,6667";"4,11667"
"Herbivory_2015-3580";"Tur-4";"57,6511";"14,8043"
"Herbivory_2015-260";"Ge-0";"46,5";"6,08"
"Herbivory_2015-760";"Rmx-A02";"42,036";"-86,511"
"Herbivory_2015-1816";"Lisse";"52,25";"4,5667"
"Herbivory_2015-3113";"Kulturen-1";"55,705";"13,196"
"Herbivory_2015-4364";"Kni-1";"55,66";"13,4"
"Herbivory_2015-4896";"Tur-4";"57,6511";"14,8043"
"Herbivory_2015-321";"Hov1-7";"56,1";"13,74"
"Herbivory_2015-487";"Lis-2";"56,0328";"14,775"
"Herbivory_2015-1327";"ALL1-3";"45,2667";"1,48333"
"Herbivory_2015-2270";"TRA 01";"62,9169";"18,4728"
"Herbivory_2015-4256";"Got-22";"51,5338";"9,9355"
"Herbivory_2015-380";"Kni-1";"55,66";"13,4"
"Herbivory_2015-640";"Ost-0";"60,25";"18,37"
"Herbivory_2015-719";"Puk 2";"56,1633";"14,6806"
"Herbivory_2015-872";"TAL 03";"62,6322";"17,69"
"Herbivory_2015-1032";"Yo-0";"37,45";"-119,35"
"Herbivory_2015-1755";"Kulturen-1";"55,705";"13,196"
"Herbivory_2015-2087";"Rmx-A02";"42,036";"-86,511"
"Herbivory_2015-2815";"Buckhorn Pass";"41,3599";"-122,755"
"Herbivory_2015-2958";"Got-22";"51,5338";"9,9355"
"Herbivory_2015-3432";"RRS-10";"41,5609";"-86,4251"
"Herbivory_2015-4732";"RRS-10";"41,5609";"-86,4251"
"Herbivory_2015-654";"Ped-0";"40,74";"-3,9"
"Herbivory_2015-866";"T990";"55,6528";"13,2244"
"Herbivory_2015-2195";"T990";"55,6528";"13,2244"
"Herbivory_2015-3172";"Lis-2";"56,0328";"14,775"
"Herbivory_2015-3412";"Rev-1";"55,6942";"13,4504"
"Herbivory_2015-3422";"Rmx-A02";"42,036";"-86,511"
"Herbivory_2015-4313";"Hov1-7";"56,1";"13,74"
"Herbivory_2015-4369";"Kno-10";"41,2816";"-86,621"
"Herbivory_2015-4638";"PHW-35";"48,6103";"2,3086"
"Herbivory_2015-4656";"P-10";"42,0945";"-86,3253"
"Herbivory_2015-4956";"Vdm-0";"42,04";"1,01"
"Herbivory_2015-95";"Bro1-6";"56,3";"16"
"Herbivory_2015-161";"Cit-0";"43,3779";"2,54038"
"Herbivory_2015-990";"Vdm-0";"42,04";"1,01"
"Herbivory_2015-2290";"Tur-4";"57,6511";"14,8043"
"Herbivory_2015-3505";"T990";"55,6528";"13,2244"
"Herbivory_2015-317";"HolA1 1";"55,7491";"13,399"
"Herbivory_2015-4221";"Eden-1";"62,877";"18,177"
"Herbivory_2015-4251";"Ge-0";"46,5";"6,08"
"Herbivory_2015-4267";"Gron 12";"62,806";"18,1896"
"Herbivory_2015-265";"Got-22";"51,5338";"9,9355"
"Herbivory_2015-590";"NAs 2";"62,8815";"18,4055"
"Herbivory_2015-631";"Or-1";"56,4573";"16,1308"
"Herbivory_2015-792";"San-2";"56,07";"13,74"
"Herbivory_2015-842";"Sr:3";"58,9";"11,2"
"Herbivory_2015-1904";"NAs 2";"62,8815";"18,4055"
"Herbivory_2015-1964";"Ost-0";"60,25";"18,37"
"Herbivory_2015-2215";"TBo 01";"62,8892";"18,4522"
"Herbivory_2015-2350";"Vdm-0";"42,04";"1,01"
"Herbivory_2015-3013";"HolA1 1";"55,7491";"13,399"
"Herbivory_2015-3077";"Kni-1";"55,66";"13,4"
"Herbivory_2015-3082";"Kno-10";"41,2816";"-86,621"
"Herbivory_2015-3177";"Lisse";"52,25";"4,5667"
"Herbivory_2015-4049";"Bil-7";"63,324";"18,484"
"Herbivory_2015-4308";"HolA1 1";"55,7491";"13,399"
"Herbivory_2015-4823";"T990";"55,6528";"13,2244"
"Herbivory_2015-4828";"TAL 03";"62,6322";"17,69"
"Herbivory_2015-4852";"TOM 07";"62,9614";"18,3608"
"Herbivory_2015-1551";"Eden-1";"62,877";"18,177"
"Herbivory_2015-1715";"Kni-1";"55,66";"13,4"
"Herbivory_2015-2133";"San-2";"56,07";"13,74"
"Herbivory_2015-2178";"Sr:3";"58,9";"11,2"
"Herbivory_2015-2235";"TOM 07";"62,9614";"18,3608"
"Herbivory_2015-3452";"San-2";"56,07";"13,74"
"Herbivory_2015-4791";"Sr:3";"58,9";"11,2"
"Herbivory_2015-4838";"TBo 01";"62,8892";"18,4522"
"Herbivory_2015-5008";"Yo-0";"37,45";"-119,35"
"Herbivory_2015-354";"Kia 1";"56,0573";"14,302"
"Herbivory_2015-1606";"Gron 12";"62,806";"18,1896"
"Herbivory_2015-1721";"Kno-10";"41,2816";"-86,621"
"Herbivory_2015-2025";"P-10";"42,0945";"-86,3253"
"Herbivory_2015-2226";"TEDEN-02";"62,8836";"18,1842"
"Herbivory_2015-4563";"NAs 2";"62,8815";"18,4055"
"Herbivory_2015-4796";"Stenk-2";"57,8009";"18,5162"
"Herbivory_2015-887";"TEDEN-02";"62,8836";"18,1842"
"Herbivory_2015-922";"TRA 01";"62,9169";"18,4728"
"Herbivory_2015-2206";"TAL 03";"62,6322";"17,69"
"Herbivory_2015-2918";"Eden-1";"62,877";"18,177"
"Herbivory_2015-3334";"Ped-0";"40,74";"-3,9"
"Herbivory_2015-3396";"Puk 2";"56,1633";"14,6806"
"Herbivory_2015-3510";"TAL 03";"62,6322";"17,69"
"Herbivory_2015-4687";"Puk 2";"56,1633";"14,6806"
"Herbivory_2015-2774";"Bil-7";"63,324";"18,484"
"Herbivory_2015-3052";"Kia 1";"56,0573";"14,302"
"Herbivory_2015-3486";"Stenk-2";"57,8009";"18,5162"
"Herbivory_2015-3989";"Algutsrum";"56,68";"16,5"
"Herbivory_2015-4045";"Bil-5";"63,324";"18,484"
"Herbivory_2015-4084";"Buckhorn Pass";"41,3599";"-122,755"
"Herbivory_2015-4142";"Cit-0";"43,3779";"2,54038"
"Herbivory_2015-4198";"Dra3-1";"55,76";"14,12"
"Herbivory_2015-4603";"Or-1";"56,4573";"16,1308"
"Herbivory_2015-4843";"TEDEN-02";"62,8836";"18,1842"
"Herbivory_2015-1322";"Algutsrum";"56,68";"16,5"
"Herbivory_2015-1378";"Bil-5";"63,324";"18,484"
"Herbivory_2015-1383";"Bil-7";"63,324";"18,484"
"Herbivory_2015-1419";"Bro1-6";"56,3";"16"
"Herbivory_2015-1477";"Cit-0";"43,3779";"2,54038"
"Herbivory_2015-1531";"Dra3-1";"55,76";"14,12"
"Herbivory_2015-1557";"Eden-2";"62,877";"18,177"
"Herbivory_2015-1575";"Fab-2";"63,0165";"18,3174"
"Herbivory_2015-1595";"Got-22";"51,5338";"9,9355"
"Herbivory_2015-1694";"Kia 1";"56,0573";"14,302"
"Herbivory_2015-1944";"Nyl-2";"62,9513";"18,2763"
"Herbivory_2015-1950";"Nyl-7";"62,9513";"18,2763"
"Herbivory_2015-1989";"Ped-0";"40,74";"-3,9"
"Herbivory_2015-2077";"Rev-2";"55,6942";"13,4504"
"Herbivory_2015-2160";"Spr1-6";"58,4168";"14,1612"
"Herbivory_2015-2200";"TAA 04";"62,6422";"17,7406"
"Herbivory_2015-2240";"Tomegap-2";"55,7";"13,2"
